id,museum,title,era,material,size,description,detail_url,image,download_link,translation_status
3923,柏林州立博物馆,Titel A:  Zusammentreffen im Maulbeerbaumgarten (桑園會); Titel B: Yùtángchūn  (玉堂春),,,,"Name: Zhāng, Yuèxiān 張月仙
Ort: Běipíng 北平
Gattung: qín qiāng 秦腔  ist eine Opernart aus Shǎnxī-Provinz
著名梆子花旦 zhùmíng bāngzi huā dàn (""renommierte Bangzi Huādàn"" = Rolle der jungen Frau, bāngzi 梆子 bedeutet ""Klapper-Oper"")
Titel A: ""Zusammentreffen im Maulbeerbaumgarten"" sāng yuán huì 桑園會, Titel B: Yùtángchūn  (玉堂春) *(Yùtángchūn ist der Name einer Kurtisane, das Stück trägt auch den anderen Namen ""Die Geschichte der Kurtisane Sūsān"", vgl. Steen, Andreas: Zwischen Unterhaltung und Revolution: Grammophone, Schallplatten und die Anfänge der Musikindustrie in Shanghai, 1878-1937, Harrassowitz Verlag, Wiesbaden, 2006, S. 93)",https://id.smb.museum/object/241682/titel-a--zusammentreffen-im-maulbeerbaumgarten-%E6%A1%91%E5%9C%92%E6%9C%83-titel-b-yutangchun--%E7%8E%89%E5%A0%82%E6%98%A5,https://recherche.smb.museum/images/5224775_300x300.jpg,https://recherche.smb.museum/images/5224775_300x300.jpg,1.0
3924,柏林州立博物馆,Titel A: Chūdēng  (出燈); Titel B: s. A Teil 2,,,,"Namen: Wáng xiǎo xīn (王小新)  Wáng yǎ qín ( 王雅琴) 
Name des Stücks:  chūdēng 出燈 Seite A: tóu duàn 頭段 (Kopfteil, erster Teil) Seite B: èr duàn 二段 (zweiter Teil)
made in germany",https://id.smb.museum/object/241681/titel-a-chudeng--%E5%87%BA%E7%87%88-titel-b-s--a-teil-2,https://recherche.smb.museum/images/5224770_300x300.jpg,https://recherche.smb.museum/images/5224770_300x300.jpg,1.0
3925,柏林州立博物馆,Titel A:  bī ěr[?] chū jiā (逼兒[?]出家); Titel B: nicht bespielt,,,,"Name des Schauspielers: Yà liàng 亜亮 
Rolle: 小生 xiǎo shēng (junger Mann)
Name des Stücks: Titel A:  bī ěr[?] chū jiā  逼兒(?)出家 
Ort: Guǎng Dōng 廣東, Hong Kong (also handelt es sich wahrscheinlich um Kanton-Oper)",https://id.smb.museum/object/241677/titel-a--bi-er-chu-jia-%E9%80%BC%E5%85%92%E5%87%BA%E5%AE%B6-titel-b-nicht-bespielt,https://recherche.smb.museum/images/5224759_300x300.jpg,https://recherche.smb.museum/images/5224759_300x300.jpg,1.0
3926,Staatliche Museen zu Berlin,Titel A: Huāyuán zèng zhū (花園贈珠); Titel B: nicht bespielt,1906 - 1907,,,"HuāyuánZèngZhū花园赠珠“放弃花园里的小珍珠宝塔”
属：可能来自Hénán省的Yù-Opera豫剧
时间：1906- 1907年（请参阅Lindström项目：第3卷，维也纳的历史贡献，2011年，第85页）",https://id.smb.museum/object/241644/titel-a-huayuan-zeng-zhu-%E8%8A%B1%E5%9C%92%E8%B4%88%E7%8F%A0-titel-b-nicht-bespielt,https://recherche.smb.museum/images/5231431_300x300.jpg,https://recherche.smb.museum/images/5231431_300x300.jpg,1.0
3927,柏林州立博物馆,Titel A: sìjì xiāngsī (四季相思); Titel B: nicht bespielt,,,,"模式（左）：xiǎodiào小调
右：shěnchù沉处（shěn是口译员的姓氏，chù的意思是“某人”，在这种情况下，该记录上的口译员并未透露其名字）",https://id.smb.museum/object/241643/titel-a-siji-xiangsi-%E5%9B%9B%E5%AD%A3%E7%9B%B8%E6%80%9D-titel-b-nicht-bespielt,https://recherche.smb.museum/images/5224707_300x300.jpg,https://recherche.smb.museum/images/5224707_300x300.jpg,1.0
3928,柏林州立博物馆,"Titel A: yuánmén shè jǐ (轅門射戟);                                              Titel B: ""Das Haus mit der weißen Tür"" (白門樓)",,,,"Titel A: yuánmén shè jǐ 轅門射戟; Titel B: ""Das Haus mit der weißen Tür"" Báimén lóu 白門樓
Interpret: Féng Chù 馮處",https://id.smb.museum/object/241642/titel-a-yuanmen-she-ji-%E8%BD%85%E9%96%80%E5%B0%84%E6%88%9F----------------------------------------------titel-b,https://recherche.smb.museum/images/5231428_300x300.jpg,https://recherche.smb.museum/images/5231428_300x300.jpg,1.0
3929,柏林州立博物馆,标题A：Wèi河（渭水河）；标题B：没有玩,,,,"作品的标题：Wèi河（WèiShuǐhé渭水河）
解释：QiúChù裘 * *（Chù具有解释器在此板上没有透露其名字的含义。）
属：北京歌剧",https://id.smb.museum/object/241641/titel-a-der-wei-fluss-%E6%B8%AD%E6%B0%B4%E6%B2%B3-titel-b-nicht-bespielt,https://recherche.smb.museum/images/5231427_300x300.jpg,https://recherche.smb.museum/images/5231427_300x300.jpg,1.0
3930,柏林州立博物馆,标题A：Sìláng离开宫殿（四郎四郎）第4部分；标题B：没有玩,,,,"Titel des Stücks:  Sìláng verlässt den Palast (四郎别宮) (Sìláng bié gōng 四郎别宮), qí sì 其四 (4. Teil) * Sìláng ist ein Männername, Sì 四 bedeutet, dass er der vierte Sohn seiner Eltern ist
Interpret: Cháozhōubān 潮州班 (Gruppe aus Cháozhōu)",https://id.smb.museum/object/241640/titel-a-silang-verlasst-den-palast-%E5%9B%9B%E9%83%8E%E5%88%AB%E5%AE%AE-teil-4--titel-b-nicht-bespielt,https://recherche.smb.museum/images/5231425_300x300.jpg,https://recherche.smb.museum/images/5231425_300x300.jpg,1.0
3931,柏林州立博物馆,Titel A: Shanghaier Hafen  (上海碼頭) ; Titel B: Tee ausleihen (借茶),,,,"Titel A: ""Shanghaier Hafen"" shànghǎi mǎtóu 上海碼頭; Titel B: ""Tee ausleihen"" Jiè chá 借茶 
Interpret: Shěn Chù 沈處 (Chù zeigt an, dass der Interpret hier seinen Vornamen nicht preisgibt, der Nachname ist Shěn 沈)",https://id.smb.museum/object/241639/titel-a-shanghaier-hafen--%E4%B8%8A%E6%B5%B7%E7%A2%BC%E9%A0%AD--titel-b-tee-ausleihen-%E5%80%9F%E8%8C%B6,https://recherche.smb.museum/images/5230845_300x300.jpg,https://recherche.smb.museum/images/5230845_300x300.jpg,1.0
3932,柏林州立博物馆,标题A：击败三次（三三）第二部分；标题B：没有玩,,,,"Titel des Stücks: ""Drei mal schlagen"" sān dǎ , qí èr 2. Teil
Interpreten: Cháozhōubān 潮州班 (Gruppe aus Cháozhōu)",https://id.smb.museum/object/241638/titel-a-drei-mal-schlagen-%E4%B8%89%E6%89%93-2--teil-titel-b-nicht-bespielt,https://recherche.smb.museum/images/5230840_300x300.jpg,https://recherche.smb.museum/images/5230840_300x300.jpg,1.0
3933,柏林州立博物馆,标题A：金桥（金桥）；标题B：没有玩,,,,"Titel: ""Die goldene Brücke"" Jīnqiáo 金橋, qí yì 其一 (1. Teil)
Interpreten: Cháozhōubān 潮州班 (Gruppe aus Cháozhōu)",https://id.smb.museum/object/241637/titel-a-die-goldene-brucke-%E9%87%91%E6%A9%8B-titel-b-nicht-bespielt,https://recherche.smb.museum/images/5229662_300x300.jpg,https://recherche.smb.museum/images/5229662_300x300.jpg,1.0
3934,Staatliche Museen zu Berlin,"Titel A: ""Lotuskerne pflücken und am Grab trauern"" (採蓮哭墳) Teil 1;  Titel B: nicht bespielt",,,,"Modus, Melodietyp: Guǎngdōngdiào 廣東調
Interpret: Huázǎi 華仔

Titel des Stücks:  ""Lotuskerne pflücken und am Grab trauern - 1. Teil"" Cǎi lián kūfén (qí yī)  採蓮哭墳 (其一) 
* qí yī 其一 bedeutet ""erster Teil""",https://id.smb.museum/object/241636/titel-a-lotuskerne-pflucken-und-am-grab-trauern-%E6%8E%A1%E8%93%AE%E5%93%AD%E5%A2%B3-teil-1--titel-b-nicht,https://recherche.smb.museum/images/5229648_300x300.jpg,https://recherche.smb.museum/images/5229648_300x300.jpg,1.0
3935,柏林州立博物馆,标题A：来自Zedernholz（杉厢）第2部分的Von；标题B：没有玩,,,,"Interpreten: Cháozhōubān 潮州班 (Gruppe aus Cháozhōu)
Titel: ""Vordach aus Zedernholz - 2. Teil""  Shānxiāng - qí èr (杉廂 - 其二)",https://id.smb.museum/object/241635/titel-a-vordach-aus-zedernholz---%E6%9D%89%E5%BB%82-teil-2-titel-b-nicht-bespielt,https://recherche.smb.museum/images/5229638_300x300.jpg,https://recherche.smb.museum/images/5229638_300x300.jpg,1.0
3936,柏林州立博物馆,标题A：在第三次尝试中，剑和珍珠一起走（三明珠-下卷-下卷）第二卷，第一部分；标题B：没有玩,,,,"Modus: Guǎngdōngdiào 廣東調
Titel des Stücks: ""Beim dritten Versuch passen Schwert und Perle zusammen"", Sānhé míngzhū bǎojiàn -xiàjuàn - qí yī 三合明珠寶劍-下卷 *(xià juàn 下卷 bedeutet 2. Band, qí yī 其一 bedeutet 1. Teil) 
Interpreten: Dà Jiābǐng 大家炳; Yà Guǎng 亜廣; Xīn Biāo 新標",https://id.smb.museum/object/241634/titel-a-beim-dritten-versuch-passen-schwert-und-perle-zusammen--%E4%B8%89%E5%90%88%E6%98%8E%E7%8F%A0%E5%AF%B6%E5%8A%8D-%E4%B8%8B%E5%8D%B7-2-,https://recherche.smb.museum/images/5229623_300x300.jpg,https://recherche.smb.museum/images/5229623_300x300.jpg,1.0
3937,柏林州立博物馆,标题A：在雪（雪雪）第六部分中的明智相遇；标题B：没有玩,,,,"Modus: guǎngdōngdiào 廣東調 (Hong-Kong-modus, daher Gattung wohl Kanton-Oper)
Titel des Stücks: ""Weise Begegnung im Schnee"" Xuězhōng yù xián (qí liù) 雪中遇賢 (其六) 
Interpreten: Dà Niújīn 大牛金;  Yà Xí 亜錫",https://id.smb.museum/object/241633/titel-a-weise-begegnung-im-schnee-%E9%9B%AA%E4%B8%AD%E9%81%87%E8%B3%A2-6--teil-titel-b-nicht-bespielt,https://recherche.smb.museum/images/5228572_300x300.jpg,https://recherche.smb.museum/images/5228572_300x300.jpg,1.0
3938,Staatliche Museen zu Berlin,,,,,,https://id.smb.museum/object/241600/schellackplatte,https://recherche.smb.museum/images/5228569_300x300.jpg,https://recherche.smb.museum/images/5228569_300x300.jpg,1.0
3939,柏林州立博物馆,,,,,,https://id.smb.museum/object/241599/schellackplatte,https://recherche.smb.museum/images/5228567_300x300.jpg,https://recherche.smb.museum/images/5228567_300x300.jpg,1.0
3940,柏林州立博物馆,标题A：Pípa上的记录 - 对Nánpǔ（第1部分）说再见；标题B：在走廊上的Pípa会议上的记录（第2部分）,,,,"Ort: Kūnshān 昆山 (identisch mit VII_78_0820)
Gattung: Kūnqǔ 昆曲 (Kūn-Oper)
Interpret: Yáng xíxián (jūn) 楊習賢(君) *(jūn 君 ist nur ein Suffix für Männernamen)
Titel des Inhalts: ""Aufzeichnungen über die (chin. Schalenhalslaute) Pípa""; Pípa jì 琵琶記 Teil 1 & 2, 
unten zu Teil 1: nánpǔ 南浦 (Abkürzung für nánpǔzhǔbié 南浦嘱别 - ""Verabschieden in Nánpǔ"") , zu Teil 2: Lánghuì 廊會 (""Treffen auf dem Korridor"")",https://id.smb.museum/object/241598/titel-a-aufzeichnungen-uber-die-pipa---verabschieden-in-nanpu-%E7%90%B5%E7%90%B6%E8%A8%98%E3%83%BB%E5%8D%97%E6%B5%A6-teil-1-----,https://recherche.smb.museum/images/5228564_300x300.jpg,https://recherche.smb.museum/images/5228564_300x300.jpg,1.0
3941,柏林州立博物馆,Titel A: Xiàogǎntiān (孝感天) Teil 1; Titel B: s. A Teil 2,,,,"位置：北京，属：北京歌剧（与VII_78_0817相同）
作案：fǎnèrhuáng反二
口译员：Chén，Délín陈德霖在Qīngyī角色（认真的女性角色）中；sūnzuǒchén孙佐臣演奏乐器húqín胡琴
作品的标题：xiàogǎntiān孝感天天上的存在",https://id.smb.museum/object/241597/titel-a-xiaogantian-%E5%AD%9D%E6%84%9F%E5%A4%A9-teil-1-titel-b-s--a-teil-2,https://recherche.smb.museum/images/5228559_300x300.jpg,https://recherche.smb.museum/images/5228559_300x300.jpg,1.0
3942,柏林州立博物馆,标题A：访问母亲（探母见）；标题B：黄狗帮助他的主人（黄犬黄犬）,,,,"Ort: Běipíng 北平
Gattung: Bāngzi-Oper 梆子 (Klappern-Oper)
Rolle: Kūnjué 坤角 (Frauenrolle)
Interpretin: Xiǎo, Xiāngshuǐ 小香水
Titel der Stücke: Seite A: ""Mutter besuchen"" Tàn mǔ jiàn niáng 探母見娘; Seite B: ""Der gelbe Hund hilft seinem Herrn"" Huáng quǎn jiù zhǔ  黄犬救主",https://id.smb.museum/object/241596/titel-a-mutter-besuchen--%E6%8E%A2%E6%AF%8D%E8%A6%8B%E5%A8%98-------------------------------------------titel-b,https://recherche.smb.museum/images/5228555_300x300.jpg,https://recherche.smb.museum/images/5228555_300x300.jpg,1.0
3943,柏林州立博物馆,标题A：凤凰返回他的巢（凤还）第1部分；标题B：请参阅第2部分,,,,"Ort: Peking (identisch mit VII 78/0823)
Gattung: Peking-Oper
Quánqiú chímíng língjiè dàwáng 全球馳名伶界大王 (""der weltberühmteste große Opern[mimen]-König"")
Schauspielername: Méi, Lánfāng 梅蘭芳
Titel des Stücks : Der Phönix kehrt zu seinem Nest zurück, Fèng huán cháo 鳳還巢",https://id.smb.museum/object/241595/titel-a-der-phonix-kehrt-zu-seinem-nest-zuruck-%E9%B3%B3%E9%82%84%E5%B7%A2-teil-1---------titel-b-s--a,https://recherche.smb.museum/images/5228552_300x300.jpg,https://recherche.smb.museum/images/5228552_300x300.jpg,1.0
3944,柏林州立博物馆,标题A：Cáocāo的捕获和释放捉放曹；标题B：请参阅,,,,"Gattung: Peking-Oper (siehe auch VII_78_0821)
Ort: Peking 
Operntyp: Xīpí 西皮
Schauspieler und Rollentyp: Tán, Fùyīng 譚富英 (15.10.1906-22.03.1977) als xūshēng-Rolle  (mittelalte Männerrolle mit langem Bart) aus der Tán-Schule 譚派鬚生 ; auf Seite B zusätzlich: Qiú Guìxiān 裘桂仙 (1878-1933) als  Rolle Huāmiàn 花面 (Rolle mit einem farblich geschminkten Muster)
Schauspieler: 
Titel: ""Cáocāo's Gefangennahme und Freilassung"" Zhuōfàngcáo 捉放曹  * Cáo ist der Familienname von Cáocāo 曹操",https://id.smb.museum/object/241594/titel-a-caocaos-gefangennahme-und-freilassung--%E6%8D%89%E6%94%BE%E6%9B%B9-titel-b-s--a,https://recherche.smb.museum/images/5228548_300x300.jpg,https://recherche.smb.museum/images/5228548_300x300.jpg,1.0
3945,柏林州立博物馆,Titel A: Càimíngfèng (蔡明鳳) Teil 1; Titel B: s. A Teil 2,,,,"Ort: Húběi-Provinz
Gattung: 楚劇即花鼓調 chǔjù jí huāgǔdiào  *""Chǔ-Oper, nämlich: Huāgǔ-Oper""
Interpreten: 筱叫天 Xiǎo, Jiàotiān; 筱春芳 Xiǎo, Chūnfāng
Titel des Stücks: Càimíngfèng 蔡明鳳 *hierbei handelt es sich um den Namen einer bestimmten Frau",https://id.smb.museum/object/241593/titel-a-caimingfeng-%E8%94%A1%E6%98%8E%E9%B3%B3-teil-1-titel-b-s--a-teil-2,https://recherche.smb.museum/images/5228545_300x300.jpg,https://recherche.smb.museum/images/5228545_300x300.jpg,1.0
3946,柏林州立博物馆,标题A：祖国的爱之歌（爱爱）第1部分；标题B：请参阅第2部分,,,,"Ort: Fúzhōu 福州
Interpret: Zhèng Xīsī 鄭錫思
Titel des Stücks: ""Lied zur Vaterlandsliebe"" (oder ""patriotistisches Lied"") Àiguó-gē 愛國歌; Teil 1  und Teil 2",https://id.smb.museum/object/241592/titel-a-lied-zur-vaterlandsliebe-%E6%84%9B%E5%9C%8B%E6%AD%8C-teil-1--------------------------------,https://recherche.smb.museum/images/5228531_300x300.jpg,https://recherche.smb.museum/images/5228531_300x300.jpg,1.0
3947,柏林州立博物馆,Titel A: Die Bucht von Fén (汾河灣);                                            Titel B: Das Schmetterlingsglas (蝴蝶盃),,,,"Gattung: Peking-Oper
Ort: Peking
Charakter der Melodie: Bāngzi 梆子 [?] (eventuell meint ""Bāngzi"" hier die ""Klapper-Oper"")
Interpret: Wáng, Chūnlín 王春霖
Rollentyp: Lǎoshēng 老生 (alter Mann)
Titel der Stücke: Seite A: ""Die Bucht vom Fén-Fluss"" Fénhéwān 汾河灣; Seite B: ""Schmetterlingsglas"" húdiébēi 蝴蝶盃",https://id.smb.museum/object/241591/titel-a-die-bucht-von-fen-%E6%B1%BE%E6%B2%B3%E7%81%A3--------------------------------------------titel-b,https://recherche.smb.museum/images/5228525_300x300.jpg,https://recherche.smb.museum/images/5228525_300x300.jpg,1.0
3948,柏林州立博物馆,Titel A: Allein bewaffnet zum Bankett des Feindes - Messertreffen[?] (單刀會・刀會); Titel B: s. A  - Belehrung (單刀會・訓子),,,,"位置：kūnshān昆山
属：kūn-qǔǔ（kun-oper）
解释：gāo，yànyún髙砚耘（君）（最后一个字符jūn君是男人名字的后缀，不是实际名称的一部分）
标题：A页：独自武装到敌人的宴会上 - 刀会议[？]，dāndāohuì -dāohuì单单刀；B：单独武装到敌人的宴会上；dāndāohuì-xùnzǐ -训子 -训子 -训子",https://id.smb.museum/object/241590/titel-a-allein-bewaffnet-zum-bankett-des-feindes---messertreffen-%E5%96%AE%E5%88%80%E6%9C%83%E3%83%BB%E5%88%80%E6%9C%83-titel-b,https://recherche.smb.museum/images/5227530_300x300.jpg,https://recherche.smb.museum/images/5227530_300x300.jpg,1.0
3949,柏林州立博物馆,Titel A: Yuánmén shèjǐ (轅門射戟); Titel B: Cháng'é fliegt zum Mond (嫦娥奔月),,,,"Gattung: Peking-Oper 
Ort: Peking
Taktart: Seite A: èrliù 二六 (entspricht 2/4 Taktart) ;
Modus Seite B: nán bāngzi 南梆子 [?]
Interpret: Méi Lánfāng 梅蘭芳
Rollentyp: fǎnchuàn xiǎoshēng  反串小生 (fǎnchuàn bedeutet ""Rollentausch"". Méi Lánfāng, der für gewöhnlich Frauenrollen spielt, spielt hier im Rollentausch einen jungen Mann)
Titel der Stücke: Seite A: Yuánmén shèjǐ  轅門射戟; Seite B:  Cháng'é fliegt zum Mond, Cháng'é bēn yuè  嫦娥奔月",https://id.smb.museum/object/241589/titel-a-yuanmen-sheji-%E8%BD%85%E9%96%80%E5%B0%84%E6%88%9F-titel-b-change-fliegt-zum-mond-%E5%AB%A6%E5%A8%A5%E5%A5%94%E6%9C%88,https://recherche.smb.museum/images/5227505_300x300.jpg,https://recherche.smb.museum/images/5227505_300x300.jpg,1.0
3950,柏林州立博物馆,"标题A：戏剧“ Shung Guan-Gao”（双重荣誉文凭）的“ Hsiao Lien Fen”（小莲花花的气味）
标题B：戏剧“ Shung Guan-Gao”（双重荣誉文凭）的“ Hsiao Lien Fen”（小莲花花的气味）",,,,,https://id.smb.museum/object/241513/titel-a-hsiao-lien-fen-der-kleine-lotosblumenduft-aus-dem-theaterstuck-shung,https://recherche.smb.museum/images/5401251_300x300.jpg,https://recherche.smb.museum/images/5401251_300x300.jpg,1.0
3951,柏林州立博物馆,"标题A：戏剧“ Mai Ma”（马贸易）的场景
标题B：戏剧“ hsiaoyüsanSheng”的场景（小叶的三场胜利）",,,,,https://id.smb.museum/object/241512/titel-a-szene-aus-dem-theaterstuck-mai-ma-pferdehandel%0D%0Atitel-b-szene-aus-dem,https://recherche.smb.museum/images/5401250_300x300.jpg,https://recherche.smb.museum/images/5401250_300x300.jpg,1.0
3952,柏林州立博物馆,"标题A：戏剧“黄田”的场景（黄色的地方（黑社会？））
标题B：戏剧《黄田》（黄色地方（黑社会？））的场景",,,,,https://id.smb.museum/object/241511/titel-a-szene-aus-dem-theaterstuck-huang-tschu-der-gelbe-ort-unterwelt%0D%0Atitel-b,https://recherche.smb.museum/images/5401247_300x300.jpg,https://recherche.smb.museum/images/5401247_300x300.jpg,1.0
3953,柏林州立博物馆,"标题A：戏剧中的场景“接收你du-me”
标题B：戏剧“接收你du-me”的场景",,,,,https://id.smb.museum/object/241510/titel-a-szene-aus-dem-theaterstuck-erh-du-me%0D%0Atitel-b-szene-aus-dem-theaterstuck,https://recherche.smb.museum/images/5401246_300x300.jpg,https://recherche.smb.museum/images/5401246_300x300.jpg,1.0
3954,柏林州立博物馆,"标题A：戏剧场景
标题B：戏剧场景",,,,,https://id.smb.museum/object/241509/titel-a-theaterszene%0D%0Atitel-b-theaterszene,https://recherche.smb.museum/images/5401243_300x300.jpg,https://recherche.smb.museum/images/5401243_300x300.jpg,1.0
3955,柏林州立博物馆,"标题A：戏剧场景
标题B：戏剧场景",,,,,https://id.smb.museum/object/241508/titel-a-theaterszene%0D%0Atitel-b-theaterszene,https://recherche.smb.museum/images/5401241_300x300.jpg,https://recherche.smb.museum/images/5401241_300x300.jpg,1.0
3956,柏林州立博物馆,"标题A：戏剧场景
标题B：戏剧场景",,,,,https://id.smb.museum/object/241507/titel-a-theaterszene%0D%0Atitel-b-theaterszene,https://recherche.smb.museum/images/5401239_300x300.jpg,https://recherche.smb.museum/images/5401239_300x300.jpg,1.0
3957,柏林州立博物馆,"标题A：戏剧场景
标题B：戏剧“Yüodo Feng”的场景",,,,,https://id.smb.museum/object/241506/titel-a-theaterszene%0D%0Atitel-b-szene-aus-dem-theaterstuck-yu-do-feng,https://recherche.smb.museum/images/5401235_300x300.jpg,https://recherche.smb.museum/images/5401235_300x300.jpg,1.0
3958,柏林州立博物馆,"标题A：戏剧场景
标题B：戏剧场景",,,,,https://id.smb.museum/object/241505/titel-a-theaterszene%0D%0Atitel-b-theaterszene,https://recherche.smb.museum/images/5401233_300x300.jpg,https://recherche.smb.museum/images/5401233_300x300.jpg,1.0
3959,柏林州立博物馆,"标题A：戏剧中的牧羊歌曲“ Mu YangDjüan”
标题B：戏剧“ djou Mu”的场景（母亲的救赎）",,,,,https://id.smb.museum/object/241504/titel-a-hirtenlied-mu-yang-djuan-aus-einem-theaterstuck%0D%0Atitel-b-szene-aus-dem,https://recherche.smb.museum/images/5401232_300x300.jpg,https://recherche.smb.museum/images/5401232_300x300.jpg,1.0
3960,柏林州立博物馆,"标题A：戏剧场景
标题B：戏剧场景",,,,,https://id.smb.museum/object/241503/titel-a-theaterszene%0D%0Atitel-b-theaterszene,https://recherche.smb.museum/images/5401229_300x300.jpg,https://recherche.smb.museum/images/5401229_300x300.jpg,1.0
3961,柏林州立博物馆,"Titel A: [chines.] ""Dàxiāng-Berg (大香山)
Titel B: [chines.] ""Der Jadetigeranhänger"" (玉虎神墜)",,,,"Ort: Peking 
Gattung: bāngzi 梆子 (Klapper-Oper)
Rollentyp : bāngzi qīngyī 梆子青衣 (ernste Frauenrolle)
Schauspielername: Xiǎo Yuè Fāng 小月芳 (dies ist ein Künstlername)
Namen der Stücke Seite A: ""Großer Duftberg"" Dà xiāng shān 大香山 
Seite B: ""Der Jadetigeranhänger"" Yù hǔ shén zhuì 玉虎神墜",https://id.smb.museum/object/241061/titel-a-chines--daxiang-berg-%E5%A4%A7%E9%A6%99%E5%B1%B1%0D%0Atitel-b-chines--der-jadetigeranhanger-%E7%8E%89%E8%99%8E%E7%A5%9E%E5%A2%9C,https://recherche.smb.museum/images/5226799_300x300.jpg,https://recherche.smb.museum/images/5226799_300x300.jpg,1.0
3962,柏林州立博物馆,"Titel A: [chines.] Měi's Enthauptungsprozess  (鍘美案)
Titel B: [chines.] Schmetterlingsglas - Sohn von jemandem töten (蝴蝶盃打子)",,,,"Ort: Běipíng 
Gattung: bāngzi 梆子 (""Klapper-Oper"")
Rollentyp: kūn jué 坤角 (oder kūn líng 坤伶, alter Begriffe für weibliche Schauspielerin, URL: http://baike.baidu.com/view/860459.htm ; Stand 06.12.2016 15:32 Uhr)
Name: Xiǎo Xiāng Shuǐ 小香水 (dies ist eine Künstlername)
Titel des Stücks: Seite A:  Měi's Enthauptungsprozess, Zhá měi àn  鍘美案; Seite B: hú dié bēi dǎzi 蝴蝶盃打子",https://id.smb.museum/object/241060/titel-a-chines--meis-enthauptungsprozess--%E9%8D%98%E7%BE%8E%E6%A1%88%0D%0Atitel-b-chines-,https://recherche.smb.museum/images/5226802_300x300.jpg,https://recherche.smb.museum/images/5226802_300x300.jpg,1.0
3963,柏林州立博物馆,"标题A：[Chines。]蓝色风亭（青风亭）
标题B：[Chines。]找到无限的黄金（拾金）",,,,"Ort: Peking
Gattung: Qínqiāng 秦腔 (Oper aus Shǎnxī-Provinz)
Rollentyp:  Qínqiāng huādàn   秦腔花旦 ( Frauenrolle)
Schauspielername: Qín, Fèngyún  秦鳳雲 
Name der Stücke: Seite A: Blauer Wind-Pavillon, qīng fēng tíng 青風亭; Seite B: Unendliches Gold finden, Shí wàn jīn 拾萬金",https://id.smb.museum/object/241059/titel-a-chines--blauer-wind-pavillon-%E9%9D%92%E9%A2%A8%E4%BA%AD%0D%0Atitel-b-chines--unendliches-gold,https://recherche.smb.museum/images/5226812_300x300.jpg,https://recherche.smb.museum/images/5226812_300x300.jpg,1.0
3964,柏林州立博物馆,"标题A：[Chines。]“蝴蝶玻璃”（蝴蝶杯）
标题B：[Chines。]“离开房子去寻找母亲”（探母探母）",,,,"Ort: Peking 
Gattung: bāngzi  梆子 (wahrscheinlich Abkürzung für  bāngziqiāng 梆子腔, der ""Klapper-Oper"")
Rollentyp : qīngyī 青衣 (ernste Frauenrolle)
Schauspielername: Xiǎo Yuè Fāng 小月芳 (dies ist ein Künstlername)
Namen der Stücke Seite A: Schmetterlingsglas, húdié bēi  蝴蝶盃;
Seite B: Das Haus verlassen um Mutter zu suchen, Tàn mǔ biéjiā 探母别家",https://id.smb.museum/object/241058/titel-a-chines--schmetterlingsglas--%E8%9D%B4%E8%9D%B6%E7%9B%83%0D%0Atitel-b-chines--das-haus-verlassen-um,https://recherche.smb.museum/images/5226817_300x300.jpg,https://recherche.smb.museum/images/5226817_300x300.jpg,1.0
3965,柏林州立博物馆,"标题A：尽管黑暗相信正义（暗室青天）
标题B：请参阅第2部分",,,,"Ort: Peking 
Gattung: Qínqiāng 秦腔 (Oper aus Shǎnxī-Provinz)
Rollentyp: Qínqiāng huādàn 秦腔花旦 (junge oder mittelalte Frauenrolle)
Schauspielername: Qín, Fèngyún 秦鳳雲
Name des Stücks: ""Trotz Dunkelheit Glaube an Gerechtigkeit"", Àn shì qīng tiān 暗室青天 * qīng tiān bedeutet hier ""Gerechtigkeit""",https://id.smb.museum/object/241057/titel-a-trotz-dunkelheit-glaube-an-gerechtigkeit--%E6%9A%97%E5%AE%A4%E9%9D%92%E5%A4%A9%0D%0Atitel-b-s--a-teil-2,https://recherche.smb.museum/images/5226821_300x300.jpg,https://recherche.smb.museum/images/5226821_300x300.jpg,1.0
3966,柏林州立博物馆,"标题A：[Chines。]“凤凰返回他的巢”（凤凤）第1部分
标题B：[Chines。] S. A Part 2",1931 - 1934,,,"（例如VII 78/1036）
位置：北京
quánqiúChímíngLíngjièdàwáng全球（“世界上最著名的大歌剧哑剧国王”）
演员的名字：梅尔，拉恩法恩（Lánfāng）梅兰芳
戏剧的标题：凤凰城回到他的巢穴，fèngHuánCháo凤凤
约会：1931- 1934年（参见Gronow，Pekka; Hofer，Christiane（编辑）：Lindström项目：对记录行业历史3，VIENNA，VIENNA，2011年，2011年，第90页的贡献）",https://id.smb.museum/object/241056/titel-a-chines--der-phonix-kehrt-zu-seinem-nest-zuruck-%E9%B3%B3%E9%82%84%E5%B7%A2-teil-1%0D%0Atitel-b,https://recherche.smb.museum/images/5226825_300x300.jpg,https://recherche.smb.museum/images/5226825_300x300.jpg,1.0
